ipo_id,stock_code,name,listing_date,listing_chapter,NACS,Q_company,Q_ecosystem,R_lockup,decision,position_pct,regime_score,cluster_count,r5d,r30d,r60d,r180d,year
HK_6610_HK_2022,6610.HK,飞天云动,2022-10-18,main_board_profitable,0.10714250185554777,0.4,0.4,0.3303593634028265,SKIP,0.0,-0.155455904334828,3,0.080188679245283,1.3113207547169798,0.9056603773584909,-0.165094339622642,2022
HK_2367_HK_2022,2367.HK,巨子生物,2022-11-04,main_board_profitable,0.0,0.6220444983280992,0.0,0.27610106580368987,SKIP,0.0,-0.1375,0,0.250936329588015,0.192883895131086,0.666666666666667,0.310861423220974,2022
HK_2291_HK_2022,2291.HK,心泰医疗,2022-11-08,main_board_profitable,0.19248018760232366,0.4,0.7391160038614736,0.348951360149419,SKIP,0.0,-0.146477952167414,0,-0.0548885077186963,-0.0017152658662091598,-0.0154373927958833,-0.044596912521440706,2022
HK_6696_HK_2022,6696.HK,多想云,2022-11-09,main_board_profitable,0.10490560264123865,0.4,0.35,0.25067426684829536,SKIP,0.0,-0.146477952167414,0,-0.175,-0.685,-0.685,-0.825,2022
HK_2420_HK_2022,2420.HK,子不语,2022-11-11,main_board_profitable,0.25749521888796045,0.5653597008970123,0.6009497323913863,0.24211000328240392,SKIP,0.0,-0.1453804347826085,0,-0.207478890229192,-0.246079613992762,-0.300361881785283,-0.642230162884736,2022
HK_1407_HK_2022,1407.HK,交运燃气,2022-11-16,main_board_profitable,0.0,0.4,0.0,0.21434093351496206,SKIP,0.0,-0.1453804347826085,0,-0.056338028169014,-0.267605633802817,-0.457746478873239,-0.565351291422001,2022
HK_2436_HK_2022,2436.HK,凌雄科技,2022-11-24,main_board_profitable,0.0,0.4,0.0,0.2727421960345312,SKIP,0.0,-0.0377946127946128,0,0.152564102564103,0.57948717948718,0.684615384615385,0.335897435897436,2022
HK_3660_HK_2022,3660.HK,奇富科技-S,2022-11-29,secondary,0.0,0.5953216185713283,0.0,0.2789492101089581,SKIP,0.0,-0.0181818181818182,0,0.293719806763285,0.69891275374127,0.6725805813239251,0.23345792048131797,2022
HK_2245_HK_2022,2245.HK,力勤资源,2022-12-01,main_board_profitable,0.2063627143646966,0.4,0.7328328232524565,0.29601026381153966,SKIP,0.0,-0.0181818181818182,0,-0.0367088607594937,-0.0493788911510431,-0.09852664915956061,-0.568017074346188,2022
HK_6963_HK_2022,6963.HK,阳光保险,2022-12-09,main_board_profitable,0.0,0.4,0.0,0.2732353799188802,SKIP,0.0,-0.0181818181818182,0,-0.272727272727273,-0.190394511149228,-0.24528301886792397,-0.21952495857196802,2022
HK_2407_HK_2022,2407.HK,高视医疗,2022-12-12,main_board_profitable,0.11617270890594673,0.4,0.4,0.2739205693378331,SKIP,0.0,-0.0181818181818182,2,0.0,0.0019455252918288198,0.024319066147859898,-0.0778210116731517,2022
HK_2440_HK_2022,2440.HK,迷策略,2022-12-12,main_board_profitable,0.16980213956935253,0.4,0.5913445764281132,0.28213538122305537,SKIP,0.0,-0.0181818181818182,2,-0.205,-0.165,-0.26,-0.23,2022
HK_1947_HK_2022,1947.HK,美皓集团,2022-12-14,main_board_profitable,0.0,0.4,0.0,0.27673538122305535,SKIP,0.0,-0.0181818181818182,0,-0.291666666666667,-0.291666666666667,-0.319444444444444,-0.333333333333333,2022
HK_9985_HK_2022,9985.HK,卫龙美味,2022-12-15,main_board_profitable,0.17282148786306892,0.6532543298127851,0.4,0.33861330887543634,SKIP,0.0,-0.009924242424242414,0,-0.0738522954091817,0.0918163672654691,0.137724550898204,-0.257282088502299,2022
HK_1244_HK_2022,1244.HK,思路迪医药股份,2022-12-15,18a,0.12180191624380009,0.4,0.47971295914833934,0.3652354292239588,SKIP,0.0,-0.0181818181818182,0,0.319554848966614,1.03815580286169,1.13036565977742,-0.0667726550079491,2022
HK_2457_HK_2022,2457.HK,步阳国际,2022-12-15,main_board_profitable,0.10300704662877225,0.4,0.35,0.26423538122305534,SKIP,0.0,-0.0181818181818182,0,0.25,0.35,0.18333333333333302,0.25,2022
HK_2076_HK_2022,2076.HK,BOSS直聘-W,2022-12-22,18a,0.0,0.6465141757616827,0.0,0.40106604061921164,SKIP,0.0,-0.00994854202401368,0,0.0127388535031847,0.15031847133758,-0.12101910828025501,-0.26751592356687903,2022
HK_2145_HK_2022,2145.HK,上美股份,2022-12-22,main_board_profitable,0.0,0.4,0.0,0.3316287528313966,SKIP,0.0,-0.00994854202401368,0,0.19047619047619102,0.0813492063492064,0.0119047619047619,0.032987342570262104,2022
HK_0314_HK_2022,0314.HK,思派健康,2022-12-23,main_board_profitable,0.0,0.4,0.0,0.27834707084216553,SKIP,0.0,-0.00994854202401368,0,-0.256,-0.08,0.29,-0.6896,2022
HK_6929_HK_2022,6929.HK,业聚医疗,2022-12-23,main_board_profitable,0.1013736858087044,0.4,0.35,0.27590224422353987,SKIP,0.0,-0.00994854202401368,0,-0.0874316939890711,-0.0655737704918032,0.392349726775956,-0.0896174863387978,2022
HK_6698_HK_2022,6698.HK,星空华文,2022-12-29,main_board_profitable,0.10090510430841307,0.4,0.35,0.27924925493990665,SKIP,0.0,-0.0017152658662091598,0,0.0353982300884954,1.3429203539823,1.40044247787611,-0.43694690265486696,2022
HK_2427_HK_2022,2427.HK,GUANZE MEDICAL,2022-12-29,main_board_profitable,0.11312207417565484,0.4,0.4,0.29298703640215734,SKIP,0.0,-0.0017152658662091598,0,0.154285714285714,-0.16,1.36571428571429,-0.7883008356545961,2022
HK_3896_HK_2022,3896.HK,金山云,2022-12-30,main_board_profitable,0.0,0.5875558424283495,0.0,0.2778559866769014,SKIP,0.0,-0.00994854202401368,0,0.257142857142857,0.1,0.8,0.157142857142857,2022
HK_9658_HK_2022,9658.HK,特海国际,2022-12-30,main_board_profitable,0.0,0.5875558424283495,0.0,0.27847246573461215,SKIP,0.0,-0.0181818181818182,0,0.352112676056338,0.680080482897384,0.8712273641851109,0.46277665995975903,2022
HK_2425_HK_2022,2425.HK,澳亚集团,2022-12-30,main_board_profitable,0.16510705869298645,0.4,0.5699586447065225,0.27579369035624607,SKIP,0.0,-0.00994854202401368,0,-0.0533751962323391,-0.20879120879120902,-0.469387755102041,-0.726844583987441,2022
HK_6955_HK_2022,6955.HK,博安生物,2022-12-30,18a,0.34056957002259003,0.726871920512854,0.641667016401774,0.26980604532870145,SKIP,0.0,-0.0181818181818182,0,-0.17171717171717202,-0.248484848484848,0.00202020202020198,-0.223232323232323,2022
HK_6922_HK_2022,6922.HK,康沣生物-B,2022-12-30,18a,0.0,0.4,0.0,0.26827820238576255,SKIP,0.0,-0.00994854202401368,0,-0.0351075877689695,-0.09626274065685161,0.0770101925254813,-0.038505096262740596,2022
HK_2469_HK_2023,2469.HK,粉笔,2023-01-09,main_board_profitable,0.0,0.6815271450381205,0.0,0.2772838246482437,SKIP,0.0,-0.00994854202401368,0,-0.063063063063063,0.102702702702703,0.0360360360360361,-0.5540540540540541,2023
HK_2402_HK_2023,2402.HK,亿华通,2023-01-12,a_plus_h,0.28218289014347503,0.5528354961997273,0.6285258449292576,0.26172369270516066,SKIP,0.0,-0.0017152658662091598,0,0.0,0.00833333333333333,0.00333333333333338,-0.183343143025309,2023
HK_2147_HK_2023,2147.HK,正味集团,2023-01-13,main_board_profitable,0.0,0.4,0.0,0.25664028703144154,SKIP,0.0,-0.0017152658662091598,0,-0.14285714285714302,-0.125,0.14285714285714302,3.21428571428571,2023
HK_2411_HK_2023,2411.HK,百果园集团,2023-01-16,main_board_profitable,0.14520036472207531,0.5723305523066871,0.4,0.36574954745614935,SKIP,0.0,-0.0017152658662091598,0,-0.0566666666666666,0.0166666666666666,-0.0116666666666667,-0.0558713136729222,2023
HK_2373_HK_2023,2373.HK,美丽田园医疗健康,2023-01-16,main_board_profitable,0.3266910642349513,0.6989069313935137,0.6599977687426107,0.2917681709379465,SKIP,0.0,-0.0017152658662091598,0,0.0185497470489039,-0.14502529510961198,0.0,-0.642736792423733,2023
HK_2458_HK_2023,2458.HK,望尘科技控股,2023-01-16,main_board_profitable,0.0,0.46810932835443025,0.0,0.29849835154757054,SKIP,0.0,-0.0017152658662091598,0,-0.106086956521739,0.137391304347826,-0.11304347826087,-0.31304347826087,2023
HK_2455_HK_2023,2455.HK,润华服务,2023-01-17,main_board_profitable,0.10407035981559819,0.4,0.35,0.25664028703144154,SKIP,0.0,-0.0017152658662091598,0,0.0317460317460318,-0.0238095238095238,0.103174603174603,-0.206349206349206,2023
HK_2459_HK_2023,2459.HK,升能集团,2023-01-17,main_board_profitable,0.0,0.4,0.0,0.36979091068735553,SKIP,0.0,-0.0017152658662091598,0,-0.07303370786516859,0.31460674157303403,0.06741573033707861,1.4382022471910099,2023
HK_2306_HK_2023,2306.HK,乐华娱乐,2023-01-19,main_board_profitable,0.11788235512317295,0.4,0.4,0.2632352804801692,SKIP,0.0,-0.0017152658662091598,0,-0.20729684908789403,-0.27363184079602,-0.25538971807628497,-0.07131011608623561,2023
HK_2450_HK_2023,2450.HK,淮北绿金股份,2023-01-20,main_board_profitable,0.0,0.4,0.0,0.25664028703144154,SKIP,0.0,-0.0017152658662091598,0,-0.0566037735849057,-0.25471698113207497,-0.349056603773585,-0.43396226415094297,2023
HK_2482_HK_2023,2482.HK,维天运通,2023-03-09,main_board_profitable,0.09501571907648115,0.4,0.35,0.32131629231084874,SKIP,0.0,-0.012762394837866481,0,0.00704225352112677,-0.0352112676056337,-0.049295774647887196,-0.5774647887323939,2023
HK_9636_HK_2023,9636.HK,九方智投控股,2023-03-10,main_board_profitable,0.4310650561069689,0.7301375309028326,0.7597081997591927,0.22287419212497608,SKIP,0.0,-0.012762394837866481,0,-0.016336056009335,-0.00816802800466748,-0.0198366394399066,-0.207421752929337,2023
HK_2421_HK_2023,2421.HK,嘉创地产,2023-03-23,main_board_profitable,0.0,0.5642221423232082,0.0,0.1525,SKIP,0.0,-0.012762394837866481,0,-0.13125,-0.18125,-0.29375,-0.433355263157895,2023
HK_1405_HK_2023,1405.HK,达势股份,2023-03-28,main_board_profitable,0.0,0.6011292840682348,0.0,0.25114734462957994,SKIP,0.0,-0.01093199925884749,0,0.229597388465724,0.09902067464635471,0.11316648531012,0.114254624591948,2023
HK_2409_HK_2023,2409.HK,洲际船务,2023-03-29,main_board_profitable,0.13800000000000004,0.4,0.4,0.13749999999999998,SKIP,0.0,-0.01093199925884749,0,0.170542635658915,0.104651162790698,0.19767441860465101,0.294573643410853,2023
HK_2433_HK_2023,2433.HK,中天湖南集团,2023-03-30,main_board_profitable,0.0,0.4,0.0,0.175,SKIP,0.0,0.0019455252918288198,0,-0.217228464419476,0.119850187265918,-0.805243445692884,-0.915730337078652,2023
HK_2439_HK_2023,2439.HK,中宝新材,2023-03-31,main_board_profitable,0.1794455229420335,0.6124246396019459,0.35,0.16283333333333336,SKIP,0.0,0.0019455252918288198,0,-0.0147058823529412,0.0735294117647058,-0.14705882352941202,2.05882352941176,2023
HK_2405_HK_2023,2405.HK,力盟科技,2023-03-31,main_board_profitable,0.0,0.4,0.0,0.15483333333333332,SKIP,0.0,0.0019455252918288198,0,0.25,1.58333333333333,3.13095238095238,5.58333333333333,2023
HK_9669_HK_2023,9669.HK,北森控股,2023-04-13,main_board_profitable,0.0,0.6275306870520165,0.0,0.25682525935448414,SKIP,0.0,-0.0238095238095238,0,-0.459770114942529,-0.675095785440613,-0.670498084291188,-0.8134099616858239,2023
HK_6623_HK_2023,6623.HK,陆控,2023-04-14,main_board_profitable,0.0,0.6168426814121711,0.0,0.1675,SKIP,0.0,-0.00816802800466748,0,-0.153956834532374,-0.37266187050359695,-0.282014388489209,-0.6601222979088671,2023
HK_6979_HK_2023,6979.HK,珍酒李渡,2023-04-27,main_board_profitable,0.0,0.6264506058747891,0.0,0.29286708599397987,SKIP,0.0,-0.0238095238095238,0,0.0247747747747746,-0.20608108108108103,-0.0022522522522524,-0.0608108108108109,2023
HK_2415_HK_2023,2415.HK,梅斯健康,2023-04-27,main_board_profitable,0.119856003091057,0.4,0.4,0.2508999806808939,SKIP,0.0,-0.0238095238095238,4,-0.0652173913043478,0.19565217391304401,-0.026086956521739,-0.668478260869565,2023
HK_2480_HK_2023,2480.HK,绿竹生物-B,2023-05-08,18a,0.10834760179704554,0.4,0.35,0.22608855859253177,SKIP,0.0,-0.02951039570757875,0,0.0295454545454545,0.45454545454545503,0.468181818181818,0.225,2023
HK_2442_HK_2023,2442.HK,怡俊集团控股,2023-05-09,main_board_profitable,0.0,0.4,0.0,0.18336419753086422,SKIP,0.0,-0.02951039570757875,0,0.5714285714285721,0.408163265306122,0.0918367346938776,0.428571428571428,2023
HK_2486_HK_2023,2486.HK,普乐师集团控股,2023-05-11,main_board_profitable,0.0,0.4,0.0,0.2020232726470159,SKIP,0.0,-0.015988775907095642,0,-0.0613266583229037,-0.32540675844806005,-0.331664580725907,-0.549918166939444,2023
HK_9930_HK_2023,9930.HK,宏信建发,2023-05-25,main_board_profitable,0.12831912147590127,0.4,0.4,0.19800549077561724,SKIP,0.0,0.00833333333333333,0,-0.17445482866043602,-0.196261682242991,-0.152647975077882,-0.218068535825545,2023
HK_2416_HK_2023,2416.HK,易点云,2023-05-25,main_board_profitable,0.1048068084684711,0.4,0.35,0.2513799395109207,SKIP,0.0,-0.00816802800466748,0,0.11336032388664,0.0222672064777327,-0.293522267206478,-0.67914979757085,2023
HK_2487_HK_2023,2487.HK,科笛-B,2023-06-12,18a,0.14959740130522053,0.4,0.47239294569946616,0.20829998274152048,SKIP,0.0,0.03268069188001916,0,0.38041002277904296,-0.070615034168565,-0.0523917995444191,-0.674715261958998,2023
HK_9885_HK_2023,9885.HK,药师帮,2023-06-28,main_board_profitable,0.131024825984597,0.5030760028295517,0.35,0.25586463364440426,SKIP,0.0,0.0735294117647058,0,0.16113744075829398,1.56398104265403,1.52369668246445,-0.557345971563981,2023
